time,open,high,low,close,volume
2025-07-16 10:50:00+00:00,148.67,148.702,148.662,148.702,672.0
2025-07-16 10:55:00+00:00,148.7,148.728,148.698,148.716,593.0
2025-07-16 11:00:00+00:00,148.718,148.721,148.626,148.635,546.0
2025-07-16 11:05:00+00:00,148.636,148.666,148.636,148.659,457.0
2025-07-16 11:10:00+00:00,148.658,148.682,148.642,148.678,345.0
2025-07-16 11:15:00+00:00,148.678,148.71,148.652,148.709,509.0
2025-07-16 11:20:00+00:00,148.71,148.734,148.702,148.724,470.0
2025-07-16 11:25:00+00:00,148.722,148.766,148.721,148.764,471.0
2025-07-16 11:30:00+00:00,148.764,148.778,148.731,148.74,519.0
2025-07-16 11:35:00+00:00,148.74,148.754,148.706,148.706,621.0
2025-07-16 11:40:00+00:00,148.707,148.717,148.683,148.686,603.0
2025-07-16 11:45:00+00:00,148.686,148.7,148.674,148.697,578.0
2025-07-16 11:50:00+00:00,148.696,148.744,148.696,148.708,864.0
2025-07-16 11:55:00+00:00,148.71,148.786,148.709,148.766,1308.0
2025-07-16 12:00:00+00:00,148.765,148.78,148.696,148.749,1282.0
2025-07-16 12:05:00+00:00,148.748,148.754,148.71,148.734,759.0
2025-07-16 12:10:00+00:00,148.735,148.778,148.733,148.772,772.0
2025-07-16 12:15:00+00:00,148.773,148.798,148.743,148.792,679.0
2025-07-16 12:20:00+00:00,148.793,148.834,148.775,148.79,840.0
2025-07-16 12:25:00+00:00,148.791,148.82,148.774,148.804,1443.0
2025-07-16 12:30:00+00:00,148.805,148.805,148.474,148.559,4352.0
2025-07-16 12:35:00+00:00,148.558,148.607,148.495,148.594,2567.0
2025-07-16 12:40:00+00:00,148.592,148.628,148.508,148.558,2374.0
2025-07-16 12:45:00+00:00,148.558,148.601,148.52,148.588,1903.0
2025-07-16 12:50:00+00:00,148.588,148.694,148.546,148.654,1953.0
2025-07-16 12:55:00+00:00,148.653,148.77,148.652,148.705,1887.0
2025-07-16 13:00:00+00:00,148.705,148.716,148.642,148.646,1867.0
2025-07-16 13:05:00+00:00,148.646,148.684,148.603,148.681,1568.0
2025-07-16 13:10:00+00:00,148.682,148.757,148.68,148.721,1438.0
2025-07-16 13:15:00+00:00,148.722,148.764,148.682,148.736,1328.0
2025-07-16 13:20:00+00:00,148.735,148.81,148.716,148.735,1795.0
2025-07-16 13:25:00+00:00,148.734,148.832,148.721,148.816,1427.0
2025-07-16 13:30:00+00:00,148.817,148.858,148.765,148.825,2238.0
2025-07-16 13:35:00+00:00,148.824,148.876,148.805,148.852,1783.0
2025-07-16 13:40:00+00:00,148.851,148.852,148.711,148.788,1785.0
2025-07-16 13:45:00+00:00,148.787,148.928,148.786,148.92,2319.0
2025-07-16 13:50:00+00:00,148.919,148.932,148.836,148.84,2175.0
2025-07-16 13:55:00+00:00,148.84,148.886,148.78,148.808,1621.0
2025-07-16 14:00:00+00:00,148.808,148.818,148.748,148.748,1686.0
2025-07-16 14:05:00+00:00,148.748,148.81,148.743,148.801,1385.0
2025-07-16 14:10:00+00:00,148.8,148.843,148.79,148.825,1277.0
2025-07-16 14:15:00+00:00,148.828,148.852,148.792,148.838,1176.0
2025-07-16 14:20:00+00:00,148.838,148.842,148.742,148.743,1588.0
2025-07-16 14:25:00+00:00,148.744,148.768,148.724,148.736,1547.0
2025-07-16 14:30:00+00:00,148.736,148.77,148.689,148.706,1625.0
2025-07-16 14:35:00+00:00,148.707,148.727,148.65,148.685,1608.0
2025-07-16 14:40:00+00:00,148.684,148.72,148.681,148.695,1283.0
2025-07-16 14:45:00+00:00,148.693,148.764,148.662,148.752,1094.0
2025-07-16 14:50:00+00:00,148.753,148.778,148.344,148.47,3859.0
2025-07-16 14:55:00+00:00,148.469,148.621,148.302,148.47,7033.0
2025-07-16 15:00:00+00:00,148.472,148.514,148.268,148.296,4980.0
2025-07-16 15:05:00+00:00,148.299,148.33,148.231,148.272,3669.0
2025-07-16 15:10:00+00:00,148.272,148.274,148.136,148.16,3529.0
2025-07-16 15:15:00+00:00,148.16,148.196,147.012,147.392,10636.0
2025-07-16 15:20:00+00:00,147.392,147.514,147.272,147.484,7507.0
2025-07-16 15:25:00+00:00,147.479,147.479,147.301,147.398,6438.0
2025-07-16 15:30:00+00:00,147.4,147.456,146.91,147.164,9187.0
2025-07-16 15:35:00+00:00,147.164,147.276,147.042,147.082,6362.0
2025-07-16 15:40:00+00:00,147.084,147.3,146.942,147.254,6343.0
2025-07-16 15:45:00+00:00,147.253,147.484,147.191,147.364,6385.0
2025-07-16 15:50:00+00:00,147.363,147.528,147.301,147.521,5459.0
2025-07-16 15:55:00+00:00,147.522,148.42,147.476,148.111,10994.0
2025-07-16 16:00:00+00:00,148.11,148.378,148.084,148.187,5697.0
2025-07-16 16:05:00+00:00,148.187,148.212,148.04,148.107,3988.0
2025-07-16 16:10:00+00:00,148.106,148.106,147.816,147.942,5154.0
2025-07-16 16:15:00+00:00,147.943,148.103,147.943,148.064,3016.0
2025-07-16 16:20:00+00:00,148.064,148.205,148.064,148.122,3230.0
2025-07-16 16:25:00+00:00,148.122,148.216,148.007,148.166,3083.0
2025-07-16 16:30:00+00:00,148.164,148.206,148.068,148.168,3089.0
2025-07-16 16:35:00+00:00,148.168,148.318,148.158,148.244,2126.0
2025-07-16 16:40:00+00:00,148.243,148.264,148.188,148.218,2085.0
2025-07-16 16:45:00+00:00,148.218,148.233,147.942,147.961,2340.0
2025-07-16 16:50:00+00:00,147.96,148.115,147.946,148.054,2151.0
2025-07-16 16:55:00+00:00,148.053,148.08,148.01,148.044,1774.0
2025-07-16 17:00:00+00:00,148.045,148.061,147.988,147.988,2201.0
2025-07-16 17:05:00+00:00,147.988,148.032,147.822,147.876,2237.0
2025-07-16 17:10:00+00:00,147.876,147.893,147.83,147.886,1963.0
2025-07-16 17:15:00+00:00,147.886,147.936,147.814,147.815,1638.0
2025-07-16 17:20:00+00:00,147.814,147.887,147.766,147.802,1642.0
2025-07-16 17:25:00+00:00,147.802,147.824,147.734,147.824,2035.0
2025-07-16 17:30:00+00:00,147.823,147.86,147.768,147.835,1436.0
2025-07-16 17:35:00+00:00,147.834,147.839,147.767,147.788,1375.0
2025-07-16 17:40:00+00:00,147.787,147.821,147.748,147.756,799.0
2025-07-16 17:45:00+00:00,147.755,147.765,147.489,147.5,1492.0
2025-07-16 17:50:00+00:00,147.5,147.692,147.5,147.688,1887.0
2025-07-16 17:55:00+00:00,147.686,147.707,147.664,147.682,1014.0
2025-07-16 18:00:00+00:00,147.68,147.778,147.638,147.74,1546.0
2025-07-16 18:05:00+00:00,147.74,147.748,147.657,147.729,1191.0
2025-07-16 18:10:00+00:00,147.73,147.739,147.674,147.7,853.0
2025-07-16 18:15:00+00:00,147.701,147.732,147.664,147.718,818.0
2025-07-16 18:20:00+00:00,147.716,147.764,147.685,147.74,837.0
2025-07-16 18:25:00+00:00,147.741,147.813,147.738,147.804,1105.0
2025-07-16 18:30:00+00:00,147.805,147.821,147.754,147.802,1350.0
2025-07-16 18:35:00+00:00,147.803,147.808,147.774,147.799,760.0
2025-07-16 18:40:00+00:00,147.8,147.855,147.792,147.841,1131.0
2025-07-16 18:45:00+00:00,147.84,147.848,147.833,147.838,312.0
2025-07-16 18:50:00+00:00,147.838,147.904,147.814,147.904,796.0
2025-07-16 18:55:00+00:00,147.903,147.954,147.902,147.944,1033.0
2025-07-16 19:00:00+00:00,147.944,147.994,147.899,147.99,889.0
2025-07-16 19:05:00+00:00,147.988,148.024,147.972,147.979,714.0
2025-07-16 19:10:00+00:00,147.98,148.008,147.974,147.976,572.0
2025-07-16 19:15:00+00:00,147.974,148.012,147.957,147.97,730.0
2025-07-16 19:20:00+00:00,147.971,147.98,147.939,147.958,752.0
2025-07-16 19:25:00+00:00,147.958,147.958,147.912,147.912,714.0
2025-07-16 19:30:00+00:00,147.912,147.934,147.864,147.902,924.0
2025-07-16 19:35:00+00:00,147.902,147.92,147.883,147.903,554.0
2025-07-16 19:40:00+00:00,147.902,147.914,147.888,147.896,716.0
2025-07-16 19:45:00+00:00,147.897,147.914,147.836,147.875,619.0
2025-07-16 19:50:00+00:00,147.874,147.886,147.822,147.875,619.0
2025-07-16 19:55:00+00:00,147.874,147.888,147.834,147.849,654.0
2025-07-16 20:00:00+00:00,147.85,147.896,147.842,147.862,417.0
2025-07-16 20:05:00+00:00,147.864,147.871,147.822,147.858,312.0
2025-07-16 20:10:00+00:00,147.859,147.881,147.835,147.846,366.0
2025-07-16 20:15:00+00:00,147.846,147.859,147.832,147.854,333.0
2025-07-16 20:20:00+00:00,147.854,147.868,147.834,147.84,1283.0
2025-07-16 20:25:00+00:00,147.838,147.848,147.816,147.834,354.0
2025-07-16 20:30:00+00:00,147.834,147.882,147.828,147.882,1004.0
2025-07-16 20:35:00+00:00,147.883,147.89,147.873,147.887,1067.0
2025-07-16 20:40:00+00:00,147.889,147.889,147.858,147.867,1172.0
2025-07-16 20:45:00+00:00,147.868,147.906,147.864,147.9,879.0
2025-07-16 20:50:00+00:00,147.901,147.914,147.886,147.887,829.0
2025-07-16 20:55:00+00:00,147.886,147.916,147.874,147.88,723.0
2025-07-16 21:00:00+00:00,147.832,147.832,147.832,147.832,1.0
2025-07-16 21:05:00+00:00,147.844,147.858,147.794,147.856,40.0
2025-07-16 21:10:00+00:00,147.856,147.862,147.827,147.827,46.0
2025-07-16 21:15:00+00:00,147.803,147.832,147.803,147.832,3.0
2025-07-16 21:20:00+00:00,147.849,147.857,147.84,147.847,32.0
2025-07-16 21:25:00+00:00,147.853,147.853,147.838,147.845,16.0
2025-07-16 21:30:00+00:00,147.837,147.85,147.834,147.836,49.0
2025-07-16 21:35:00+00:00,147.835,147.849,147.83,147.832,149.0
2025-07-16 21:40:00+00:00,147.832,147.843,147.83,147.842,85.0
2025-07-16 21:45:00+00:00,147.837,147.842,147.833,147.835,61.0
2025-07-16 21:50:00+00:00,147.834,147.862,147.826,147.836,115.0
2025-07-16 21:55:00+00:00,147.836,147.87,147.831,147.842,105.0
2025-07-16 22:00:00+00:00,147.846,147.858,147.76,147.797,157.0
2025-07-16 22:05:00+00:00,147.796,147.841,147.784,147.79,107.0
2025-07-16 22:10:00+00:00,147.788,147.798,147.73,147.78,243.0
2025-07-16 22:15:00+00:00,147.782,147.841,147.782,147.841,217.0
2025-07-16 22:20:00+00:00,147.84,147.935,147.84,147.926,285.0
2025-07-16 22:25:00+00:00,147.928,147.934,147.862,147.87,183.0
2025-07-16 22:30:00+00:00,147.868,147.883,147.804,147.844,210.0
2025-07-16 22:35:00+00:00,147.846,147.87,147.824,147.856,165.0
2025-07-16 22:40:00+00:00,147.858,147.878,147.846,147.872,227.0
2025-07-16 22:45:00+00:00,147.87,147.878,147.839,147.857,330.0
2025-07-16 22:50:00+00:00,147.855,147.89,147.842,147.861,305.0
2025-07-16 22:55:00+00:00,147.86,147.897,147.855,147.882,347.0
2025-07-16 23:00:00+00:00,147.881,147.881,147.842,147.872,359.0
2025-07-16 23:05:00+00:00,147.87,147.904,147.858,147.876,330.0
2025-07-16 23:10:00+00:00,147.874,147.898,147.864,147.892,294.0
2025-07-16 23:15:00+00:00,147.891,147.894,147.802,147.836,362.0
2025-07-16 23:20:00+00:00,147.835,147.839,147.77,147.795,389.0
2025-07-16 23:25:00+00:00,147.796,147.855,147.788,147.848,272.0
2025-07-16 23:30:00+00:00,147.849,147.894,147.848,147.878,309.0
2025-07-16 23:35:00+00:00,147.878,147.934,147.877,147.933,483.0
2025-07-16 23:40:00+00:00,147.932,148.017,147.92,148.014,496.0
2025-07-16 23:45:00+00:00,148.014,148.03,147.983,148.01,346.0
2025-07-16 23:50:00+00:00,148.01,148.076,147.994,147.996,579.0
2025-07-16 23:55:00+00:00,147.996,148.038,147.986,147.996,677.0
2025-07-17 00:00:00+00:00,147.996,148.122,147.985,148.086,1440.0
2025-07-17 00:05:00+00:00,148.087,148.132,148.066,148.112,804.0
2025-07-17 00:10:00+00:00,148.112,148.173,148.098,148.156,750.0
2025-07-17 00:15:00+00:00,148.156,148.218,148.152,148.218,674.0
2025-07-17 00:20:00+00:00,148.217,148.227,148.174,148.194,571.0
2025-07-17 00:25:00+00:00,148.195,148.254,148.176,148.241,799.0
2025-07-17 00:30:00+00:00,148.242,148.264,148.232,148.232,822.0
2025-07-17 00:35:00+00:00,148.236,148.293,148.23,148.287,842.0
2025-07-17 00:40:00+00:00,148.286,148.334,148.286,148.306,943.0
2025-07-17 00:45:00+00:00,148.307,148.379,148.28,148.364,746.0
2025-07-17 00:50:00+00:00,148.362,148.412,148.312,148.4,1258.0
2025-07-17 00:55:00+00:00,148.401,148.424,148.331,148.382,1469.0
2025-07-17 01:00:00+00:00,148.382,148.484,148.366,148.46,1488.0
2025-07-17 01:05:00+00:00,148.459,148.494,148.43,148.449,825.0
2025-07-17 01:10:00+00:00,148.448,148.478,148.412,148.423,764.0
2025-07-17 01:15:00+00:00,148.423,148.423,148.375,148.398,1056.0
2025-07-17 01:20:00+00:00,148.399,148.439,148.388,148.437,643.0
2025-07-17 01:25:00+00:00,148.44,148.448,148.411,148.447,563.0
2025-07-17 01:30:00+00:00,148.45,148.481,148.374,148.409,1308.0
2025-07-17 01:35:00+00:00,148.408,148.409,148.33,148.338,1100.0
2025-07-17 01:40:00+00:00,148.34,148.376,148.334,148.338,953.0
2025-07-17 01:45:00+00:00,148.339,148.382,148.31,148.372,878.0
2025-07-17 01:50:00+00:00,148.372,148.382,148.329,148.336,836.0
2025-07-17 01:55:00+00:00,148.336,148.348,148.28,148.344,1017.0
2025-07-17 02:00:00+00:00,148.344,148.43,148.344,148.414,1091.0
2025-07-17 02:05:00+00:00,148.414,148.436,148.366,148.422,851.0
2025-07-17 02:10:00+00:00,148.421,148.442,148.4,148.436,560.0
2025-07-17 02:15:00+00:00,148.437,148.448,148.402,148.421,678.0
2025-07-17 02:20:00+00:00,148.422,148.432,148.366,148.368,685.0
2025-07-17 02:25:00+00:00,148.368,148.397,148.358,148.388,513.0
2025-07-17 02:30:00+00:00,148.388,148.394,148.35,148.368,587.0
2025-07-17 02:35:00+00:00,148.367,148.416,148.366,148.385,673.0
2025-07-17 02:40:00+00:00,148.384,148.454,148.381,148.45,541.0
2025-07-17 02:45:00+00:00,148.45,148.5,148.45,148.48,554.0
2025-07-17 02:50:00+00:00,148.48,148.482,148.427,148.428,339.0
2025-07-17 02:55:00+00:00,148.427,148.472,148.427,148.456,475.0
2025-07-17 03:00:00+00:00,148.456,148.497,148.444,148.466,413.0
2025-07-17 03:05:00+00:00,148.466,148.477,148.44,148.477,596.0
2025-07-17 03:10:00+00:00,148.478,148.489,148.443,148.45,402.0
2025-07-17 03:15:00+00:00,148.449,148.539,148.446,148.52,629.0
2025-07-17 03:20:00+00:00,148.522,148.572,148.517,148.526,758.0
2025-07-17 03:25:00+00:00,148.524,148.565,148.524,148.542,509.0
2025-07-17 03:30:00+00:00,148.542,148.618,148.542,148.588,772.0
2025-07-17 03:35:00+00:00,148.587,148.622,148.584,148.62,503.0
2025-07-17 03:40:00+00:00,148.62,148.663,148.584,148.586,564.0
2025-07-17 03:45:00+00:00,148.585,148.612,148.58,148.588,501.0
2025-07-17 03:50:00+00:00,148.587,148.598,148.563,148.563,523.0
2025-07-17 03:55:00+00:00,148.562,148.6,148.542,148.55,739.0
2025-07-17 04:00:00+00:00,148.548,148.565,148.532,148.543,572.0
2025-07-17 04:05:00+00:00,148.542,148.58,148.54,148.576,440.0
2025-07-17 04:10:00+00:00,148.575,148.596,148.564,148.596,425.0
2025-07-17 04:15:00+00:00,148.596,148.612,148.582,148.585,482.0
2025-07-17 04:20:00+00:00,148.586,148.611,148.583,148.603,431.0
2025-07-17 04:25:00+00:00,148.604,148.61,148.554,148.556,353.0
2025-07-17 04:30:00+00:00,148.556,148.556,148.496,148.497,611.0
2025-07-17 04:35:00+00:00,148.496,148.511,148.475,148.488,430.0
2025-07-17 04:40:00+00:00,148.491,148.524,148.486,148.518,404.0
2025-07-17 04:45:00+00:00,148.516,148.518,148.466,148.49,446.0
2025-07-17 04:50:00+00:00,148.49,148.498,148.442,148.444,528.0
2025-07-17 04:55:00+00:00,148.444,148.458,148.408,148.422,579.0
2025-07-17 05:00:00+00:00,148.422,148.465,148.422,148.464,671.0
2025-07-17 05:05:00+00:00,148.466,148.479,148.444,148.465,405.0
2025-07-17 05:10:00+00:00,148.466,148.467,148.386,148.39,606.0
2025-07-17 05:15:00+00:00,148.39,148.412,148.38,148.386,475.0
2025-07-17 05:20:00+00:00,148.386,148.427,148.386,148.405,554.0
2025-07-17 05:25:00+00:00,148.407,148.423,148.386,148.394,463.0
2025-07-17 05:30:00+00:00,148.394,148.414,148.369,148.402,752.0
2025-07-17 05:35:00+00:00,148.403,148.424,148.396,148.418,516.0
2025-07-17 05:40:00+00:00,148.419,148.42,148.382,148.386,411.0
2025-07-17 05:45:00+00:00,148.386,148.4,148.374,148.389,421.0
2025-07-17 05:50:00+00:00,148.39,148.398,148.368,148.392,454.0
2025-07-17 05:55:00+00:00,148.392,148.498,148.392,148.484,1029.0
2025-07-17 06:00:00+00:00,148.484,148.516,148.452,148.488,1781.0
2025-07-17 06:05:00+00:00,148.488,148.579,148.488,148.545,1579.0
2025-07-17 06:10:00+00:00,148.547,148.624,148.547,148.612,1384.0
2025-07-17 06:15:00+00:00,148.613,148.646,148.608,148.628,1338.0
2025-07-17 06:20:00+00:00,148.627,148.75,148.626,148.738,1412.0
2025-07-17 06:25:00+00:00,148.737,148.75,148.706,148.738,1233.0
2025-07-17 06:30:00+00:00,148.738,148.787,148.684,148.786,1397.0
2025-07-17 06:35:00+00:00,148.786,148.807,148.71,148.71,1399.0
2025-07-17 06:40:00+00:00,148.711,148.793,148.71,148.772,1304.0
2025-07-17 06:45:00+00:00,148.772,148.776,148.723,148.726,1154.0
2025-07-17 06:50:00+00:00,148.726,148.726,148.62,148.634,1513.0
2025-07-17 06:55:00+00:00,148.632,148.65,148.62,148.628,1121.0
2025-07-17 07:00:00+00:00,148.628,148.722,148.625,148.711,1547.0
2025-07-17 07:05:00+00:00,148.712,148.742,148.616,148.64,1310.0
2025-07-17 07:10:00+00:00,148.641,148.662,148.592,148.596,1198.0
2025-07-17 07:15:00+00:00,148.596,148.668,148.595,148.651,1238.0
2025-07-17 07:20:00+00:00,148.652,148.698,148.629,148.629,1275.0
2025-07-17 07:25:00+00:00,148.63,148.636,148.59,148.607,1023.0
2025-07-17 07:30:00+00:00,148.608,148.632,148.596,148.617,982.0
2025-07-17 07:35:00+00:00,148.618,148.684,148.608,148.683,965.0
2025-07-17 07:40:00+00:00,148.684,148.705,148.652,148.652,1006.0
2025-07-17 07:45:00+00:00,148.652,148.699,148.628,148.682,1033.0
2025-07-17 07:50:00+00:00,148.683,148.744,148.672,148.726,1014.0
2025-07-17 07:55:00+00:00,148.726,148.768,148.716,148.72,906.0
2025-07-17 08:00:00+00:00,148.72,148.762,148.707,148.717,1059.0
2025-07-17 08:05:00+00:00,148.718,148.77,148.717,148.756,1053.0
2025-07-17 08:10:00+00:00,148.756,148.756,148.702,148.718,910.0
2025-07-17 08:15:00+00:00,148.72,148.784,148.706,148.712,824.0
2025-07-17 08:20:00+00:00,148.712,148.764,148.707,148.752,1026.0
2025-07-17 08:25:00+00:00,148.752,148.773,148.654,148.661,1031.0
2025-07-17 08:30:00+00:00,148.66,148.69,148.618,148.66,1008.0
2025-07-17 08:35:00+00:00,148.66,148.694,148.66,148.68,789.0
2025-07-17 08:40:00+00:00,148.68,148.697,148.645,148.69,968.0
2025-07-17 08:45:00+00:00,148.689,148.689,148.647,148.648,747.0
2025-07-17 08:50:00+00:00,148.648,148.65,148.592,148.625,1012.0
2025-07-17 08:55:00+00:00,148.626,148.628,148.582,148.586,798.0
2025-07-17 09:00:00+00:00,148.586,148.601,148.521,148.566,1028.0
2025-07-17 09:05:00+00:00,148.565,148.588,148.542,148.583,801.0
2025-07-17 09:10:00+00:00,148.581,148.636,148.57,148.616,828.0
2025-07-17 09:15:00+00:00,148.617,148.656,148.6,148.642,855.0
2025-07-17 09:20:00+00:00,148.641,148.67,148.621,148.648,829.0
2025-07-17 09:25:00+00:00,148.648,148.706,148.648,148.696,701.0
2025-07-17 09:30:00+00:00,148.695,148.73,148.686,148.727,745.0
2025-07-17 09:35:00+00:00,148.728,148.776,148.719,148.736,607.0
2025-07-17 09:40:00+00:00,148.735,148.754,148.67,148.684,666.0
2025-07-17 09:45:00+00:00,148.686,148.742,148.662,148.738,679.0
2025-07-17 09:50:00+00:00,148.737,148.764,148.726,148.738,739.0
2025-07-17 09:55:00+00:00,148.738,148.775,148.738,148.752,890.0
2025-07-17 10:00:00+00:00,148.752,148.772,148.724,148.751,805.0
2025-07-17 10:05:00+00:00,148.753,148.786,148.734,148.758,740.0
2025-07-17 10:10:00+00:00,148.758,148.805,148.736,148.804,669.0
2025-07-17 10:15:00+00:00,148.804,148.838,148.796,148.826,775.0
2025-07-17 10:20:00+00:00,148.828,148.828,148.729,148.73,781.0
2025-07-17 10:25:00+00:00,148.73,148.732,148.687,148.695,872.0
2025-07-17 10:30:00+00:00,148.694,148.7,148.672,148.688,466.0
2025-07-17 10:35:00+00:00,148.688,148.698,148.651,148.663,565.0
2025-07-17 10:40:00+00:00,148.664,148.701,148.662,148.671,568.0
2025-07-17 10:45:00+00:00,148.67,148.686,148.642,148.642,538.0
2025-07-17 10:50:00+00:00,148.642,148.652,148.616,148.64,901.0
2025-07-17 10:55:00+00:00,148.638,148.665,148.635,148.643,736.0
2025-07-17 11:00:00+00:00,148.642,148.67,148.61,148.622,876.0
2025-07-17 11:05:00+00:00,148.622,148.645,148.61,148.624,635.0
2025-07-17 11:10:00+00:00,148.624,148.668,148.605,148.611,847.0
2025-07-17 11:15:00+00:00,148.612,148.644,148.604,148.626,681.0
2025-07-17 11:20:00+00:00,148.626,148.71,148.622,148.707,887.0
2025-07-17 11:25:00+00:00,148.708,148.752,148.706,148.739,839.0
2025-07-17 11:30:00+00:00,148.74,148.752,148.716,148.742,553.0
2025-07-17 11:35:00+00:00,148.743,148.748,148.713,148.719,486.0
2025-07-17 11:40:00+00:00,148.718,148.721,148.666,148.718,645.0
2025-07-17 11:45:00+00:00,148.718,148.755,148.704,148.752,730.0
2025-07-17 11:50:00+00:00,148.752,148.802,148.75,148.754,805.0
2025-07-17 11:55:00+00:00,148.754,148.801,148.74,148.766,773.0
2025-07-17 12:00:00+00:00,148.765,148.81,148.736,148.795,1212.0
2025-07-17 12:05:00+00:00,148.796,148.818,148.751,148.778,856.0
2025-07-17 12:10:00+00:00,148.778,148.778,148.696,148.707,1070.0
2025-07-17 12:15:00+00:00,148.706,148.776,148.704,148.766,997.0
2025-07-17 12:20:00+00:00,148.766,148.789,148.741,148.778,1013.0
2025-07-17 12:25:00+00:00,148.778,148.832,148.758,148.822,866.0
2025-07-17 12:30:00+00:00,148.826,149.09,148.824,148.917,4511.0
2025-07-17 12:35:00+00:00,148.916,148.952,148.778,148.803,3007.0
2025-07-17 12:40:00+00:00,148.803,148.884,148.731,148.812,2742.0
2025-07-17 12:45:00+00:00,148.812,148.838,148.665,148.669,2832.0
2025-07-17 12:50:00+00:00,148.67,148.715,148.599,148.708,2351.0
2025-07-17 12:55:00+00:00,148.708,148.752,148.65,148.721,2277.0
2025-07-17 13:00:00+00:00,148.72,148.753,148.66,148.712,2388.0
2025-07-17 13:05:00+00:00,148.712,148.712,148.511,148.538,2485.0
2025-07-17 13:10:00+00:00,148.54,148.57,148.466,148.544,2184.0
2025-07-17 13:15:00+00:00,148.544,148.612,148.497,148.612,1971.0
2025-07-17 13:20:00+00:00,148.612,148.686,148.612,148.643,1627.0
2025-07-17 13:25:00+00:00,148.644,148.672,148.552,148.556,1644.0
2025-07-17 13:30:00+00:00,148.556,148.612,148.52,148.549,2224.0
2025-07-17 13:35:00+00:00,148.548,148.564,148.465,148.501,2015.0
2025-07-17 13:40:00+00:00,148.5,148.543,148.454,148.536,1763.0
2025-07-17 13:45:00+00:00,148.534,148.635,148.523,148.619,1614.0
2025-07-17 13:50:00+00:00,148.621,148.622,148.578,148.607,1774.0
2025-07-17 13:55:00+00:00,148.606,148.614,148.55,148.58,1558.0
2025-07-17 14:00:00+00:00,148.581,148.618,148.519,148.6,1795.0
2025-07-17 14:05:00+00:00,148.599,148.66,148.598,148.612,1329.0
2025-07-17 14:10:00+00:00,148.61,148.612,148.548,148.598,1180.0
2025-07-17 14:15:00+00:00,148.598,148.612,148.508,148.508,1391.0
2025-07-17 14:20:00+00:00,148.508,148.544,148.463,148.489,1709.0
2025-07-17 14:25:00+00:00,148.49,148.52,148.398,148.408,1614.0
2025-07-17 14:30:00+00:00,148.409,148.49,148.4,148.466,1385.0
2025-07-17 14:35:00+00:00,148.467,148.467,148.38,148.436,1352.0
2025-07-17 14:40:00+00:00,148.436,148.482,148.418,148.449,1384.0
2025-07-17 14:45:00+00:00,148.45,148.576,148.45,148.5,1601.0
2025-07-17 14:50:00+00:00,148.5,148.582,148.452,148.453,2043.0
